Id_oceny,Data,Id_ucznia,id_przedmiotu,Ocena
11528,2014-12-05,534/2013,13,4
8465,2014-11-13,529/2013,13,4
6461,2014-10-29,525/2013,13,4
9624,2014-11-21,523/2013,13,4
638,2014-09-18,519/2013,13,4
9770,2014-11-24,519/2013,13,4
5624,2014-10-23,514/2012,13,4
5448,2014-10-22,511/2012,13,4
9980,2014-11-25,511/2012,13,4
11457,2014-12-05,506/2012,13,4
10928,2014-12-02,505/2012,13,4
11262,2014-12-04,501/2012,13,4
6995,2014-11-03,494/2012,13,4
11066,2014-12-02,489/2012,13,4
12120,2014-12-10,489/2012,13,4
8042,2014-11-11,487/2012,13,4
7333,2014-11-05,484/2012,13,4
2869,2014-10-02,476/2012,13,4
2904,2014-10-03,476/2012,13,4
11246,2014-12-03,472/2012,13,4
8197,2014-11-12,471/2012,13,4
1780,2014-09-25,467/2012,13,4
12213,2014-12-11,467/2012,13,4
492,2014-09-17,466/2012,13,4
1569,2014-09-24,462/2012,13,4
1222,2014-09-23,461/2012,13,4
4287,2014-10-14,460/2012,13,4
5883,2014-10-24,457/2012,13,4
5742,2014-10-24,454/2012,13,4
5041,2014-10-20,452/2012,13,4
994,2014-09-22,445/2012,13,4
5999,2014-10-27,445/2012,13,4
1669,2014-09-24,441/2012,13,4
2997,2014-10-03,440/2012,13,4
2961,2014-10-03,439/2012,13,4
12399,2014-12-12,439/2012,13,4
1279,2014-09-23,437/2012,13,4
10068,2014-11-25,436/2012,13,4
2878,2014-10-02,435/2012,13,4
9493,2014-11-20,431/2012,13,4
8417,2014-11-13,430/2012,13,4
7307,2014-11-05,427/2012,13,4
1402,2014-09-23,425/2012,13,4
9546,2014-11-20,423/2012,13,4
9788,2014-11-24,422/2012,13,4
6827,2014-10-31,414/2012,13,4
1089,2014-09-22,413/2012,13,4
5921,2014-10-27,410/2012,13,4
3623,2014-10-08,402/2012,13,4
12789,2014-12-16,400/2012,13,4
12928,2014-12-17,400/2012,13,4
13061,2014-12-18,398/2012,13,4
11652,2014-12-08,396/2012,13,4
3069,2014-10-03,393/2012,13,4
4848,2014-10-17,391/2012,13,4
335,2014-09-16,386/2012,13,4
8566,2014-11-14,386/2012,13,4
6253,2014-10-28,380/2012,13,4
5275,2014-10-21,375/2012,13,4
11674,2014-12-08,371/2012,13,4
4948,2014-10-17,370/2012,13,4
11442,2014-12-04,370/2012,13,4
10330,2014-11-27,369/2012,13,4
5927,2014-10-27,367/2012,13,4
8844,2014-11-17,366/2012,13,4
3732,2014-10-09,365/2012,13,4
3770,2014-10-09,364/2012,13,4
6997,2014-11-03,358/2012,13,4
6750,2014-10-31,356/2012,13,4
6055,2014-10-27,354/2012,13,4
697,2014-09-18,348/2012,13,4
3800,2014-10-09,344/2012,13,4
8114,2014-11-11,326/2012,13,4
8501,2014-11-13,324/2012,13,4
12557,2014-12-15,318/2012,13,4
8760,2014-11-14,317/2012,13,4
1722,2014-09-24,312/2012,13,4
12780,2014-12-16,310/2012,13,4
1979,2014-09-26,309/2012,13,4
5351,2014-10-22,308/2012,13,4
3830,2014-10-09,305/2012,13,4
5919,2014-10-27,305/2012,13,4
5720,2014-10-24,304/2012,13,4
2363,2014-09-30,302/2012,13,4
12349,2014-12-11,295/2012,13,4
4400,2014-10-14,293/2012,13,4
7788,2014-11-07,286/2012,13,4
6297,2014-10-29,283/2012,13,4
252,2014-09-16,281/2012,13,4
12579,2014-12-15,277/2012,13,4
9076,2014-11-18,268/2011,13,4
9331,2014-11-19,265/2011,13,4
1937,2014-09-25,264/2011,13,4
12104,2014-12-10,264/2011,13,4
642,2014-09-18,255/2011,13,4
5059,2014-10-20,255/2011,13,4
12216,2014-12-11,251/2011,13,4
6411,2014-10-29,250/2011,13,4
6874,2014-11-03,250/2011,13,4
1166,2014-09-22,249/2011,13,4
3019,2014-10-03,247/2011,13,4
12148,2014-12-10,247/2011,13,4
10571,2014-11-28,244/2011,13,4
1347,2014-09-23,238/2011,13,4
2194,2014-09-29,238/2011,13,4
11786,2014-12-08,236/2011,13,4
1644,2014-09-24,234/2011,13,4
8280,2014-11-12,234/2011,13,4
8662,2014-11-14,234/2011,13,4
2331,2014-09-29,230/2011,13,4
9859,2014-11-24,228/2011,13,4
10228,2014-11-26,227/2011,13,4
7129,2014-11-04,226/2011,13,4
9808,2014-11-24,224/2011,13,4
2369,2014-09-30,223/2011,13,4
9296,2014-11-19,219/2011,13,4
7496,2014-11-06,218/2011,13,4
1551,2014-09-24,217/2011,13,4
3154,2014-10-06,217/2011,13,4
6156,2014-10-28,216/2011,13,4
10458,2014-11-27,216/2011,13,4
11644,2014-12-08,210/2011,13,4
9001,2014-11-18,206/2011,13,4
11369,2014-12-04,202/2011,13,4
4353,2014-10-14,190/2011,13,4
8251,2014-11-12,187/2011,13,4
5923,2014-10-27,186/2011,13,4
3583,2014-10-08,185/2011,13,4
11777,2014-12-08,185/2011,13,4
2896,2014-10-02,184/2011,13,4
1006,2014-09-22,174/2011,13,4
5574,2014-10-23,174/2011,13,4
4178,2014-10-13,168/2011,13,4
4631,2014-10-16,167/2011,13,4
5339,2014-10-22,167/2011,13,4
13093,2014-12-18,167/2011,13,4
3901,2014-10-10,162/2011,13,4
664,2014-09-18,160/2011,13,4
9502,2014-11-20,158/2011,13,4
10059,2014-11-25,157/2011,13,4
7179,2014-11-04,155/2011,13,4
13025,2014-12-17,154/2011,13,4
10566,2014-11-28,153/2011,13,4
4866,2014-10-17,150/2011,13,4
5659,2014-10-23,150/2011,13,4
11325,2014-12-04,147/2011,13,4
6257,2014-10-28,145/2011,13,4
6775,2014-10-31,144/2011,13,4
11409,2014-12-04,142/2011,13,4
5120,2014-10-20,140/2011,13,4
7041,2014-11-03,139/2011,13,4
5676,2014-10-23,138/2011,13,4
2262,2014-09-29,137/2011,13,4
9000,2014-11-18,137/2011,13,4
8975,2014-11-17,136/2011,13,4
8508,2014-11-13,135/2011,13,4
12681,2014-12-15,134/2011,13,4
6250,2014-10-28,125/2011,13,4
5677,2014-10-23,123/2011,13,4
9394,2014-11-20,883/2014,13,3
10401,2014-11-27,883/2014,13,3
10619,2014-11-28,883/2014,13,3
4152,2014-10-13,879/2014,13,3
4737,2014-10-16,879/2014,13,3
10014,2014-11-25,877/2014,13,3
964,2014-09-19,874/2014,13,3
5729,2014-10-24,874/2014,13,3
7976,2014-11-10,874/2014,13,3
136,2014-09-15,871/2014,13,3
9355,2014-11-19,871/2014,13,3
2804,2014-10-02,869/2014,13,3
10168,2014-11-26,867/2014,13,3
12289,2014-12-11,865/2014,13,3
11100,2014-12-03,864/2014,13,3
8079,2014-11-11,862/2014,13,3
5336,2014-10-21,861/2014,13,3
8225,2014-11-12,861/2014,13,3
9205,2014-11-19,859/2014,13,3
5094,2014-10-20,855/2014,13,3
6008,2014-10-27,854/2014,13,3
8862,2014-11-17,852/2014,13,3
9267,2014-11-19,852/2014,13,3
9801,2014-11-24,851/2014,13,3
1019,2014-09-22,849/2014,13,3
3357,2014-10-07,846/2014,13,3
3766,2014-10-09,845/2014,13,3
5375,2014-10-22,845/2014,13,3
6294,2014-10-29,845/2014,13,3
11617,2014-12-05,845/2014,13,3
12070,2014-12-10,840/2014,13,3
3852,2014-10-10,839/2014,13,3
1538,2014-09-24,836/2014,13,3
2233,2014-09-29,836/2014,13,3
3070,2014-10-03,835/2014,13,3
1189,2014-09-23,833/2014,13,3
2852,2014-10-02,833/2014,13,3
3191,2014-10-06,833/2014,13,3
7157,2014-11-04,833/2014,13,3
9579,2014-11-21,833/2014,13,3
11235,2014-12-03,833/2014,13,3
4605,2014-10-16,831/2014,13,3
5518,2014-10-22,829/2014,13,3
11799,2014-12-08,827/2014,13,3
5381,2014-10-22,826/2014,13,3
10296,2014-11-26,823/2014,13,3
2539,2014-10-01,821/2014,13,3
2166,2014-09-29,817/2014,13,3
11918,2014-12-09,817/2014,13,3
3848,2014-10-10,816/2014,13,3
950,2014-09-19,815/2014,13,3
9166,2014-11-18,814/2014,13,3
12381,2014-12-11,814/2014,13,3
10162,2014-11-26,813/2014,13,3
7212,2014-11-04,811/2014,13,3
8503,2014-11-13,811/2014,13,3
8525,2014-11-13,811/2014,13,3
7150,2014-11-04,809/2014,13,3
12094,2014-12-10,808/2014,13,3
1010,2014-09-22,806/2014,13,3
4927,2014-10-17,806/2014,13,3
4659,2014-10-16,805/2014,13,3
8871,2014-11-17,804/2014,13,3
4074,2014-10-13,801/2014,13,3
2258,2014-09-29,799/2014,13,3
5334,2014-10-21,799/2014,13,3
1742,2014-09-24,796/2014,13,3
4921,2014-10-17,796/2014,13,3
10249,2014-11-26,795/2014,13,3
10385,2014-11-27,795/2014,13,3
6550,2014-10-30,793/2014,13,3
9135,2014-11-18,790/2014,13,3
9228,2014-11-19,787/2014,13,3
9460,2014-11-20,787/2014,13,3
4049,2014-10-13,786/2014,13,3
8113,2014-11-11,783/2014,13,3
5169,2014-10-21,780/2014,13,3
4491,2014-10-15,779/2014,13,3
9670,2014-11-21,779/2014,13,3
8102,2014-11-11,778/2014,13,3
12858,2014-12-16,777/2014,13,3
2601,2014-10-01,776/2014,13,3
5014,2014-10-20,775/2014,13,3
11129,2014-12-03,771/2014,13,3
21,2014-09-12,767/2014,13,3
7967,2014-11-10,767/2014,13,3
9405,2014-11-20,765/2014,13,3
7632,2014-11-07,764/2014,13,3
8691,2014-11-14,762/2014,13,3
4190,2014-10-13,759/2014,13,3
12826,2014-12-16,759/2014,13,3
8347,2014-11-12,755/2014,13,3
12147,2014-12-10,755/2014,13,3
1198,2014-09-23,754/2014,13,3
2714,2014-10-02,753/2014,13,3
2244,2014-09-29,752/2014,13,3
8016,2014-11-11,749/2014,13,3
10957,2014-12-02,748/2014,13,3
8253,2014-11-12,745/2014,13,3
1285,2014-09-23,743/2014,13,3
4232,2014-10-14,743/2014,13,3
1919,2014-09-25,740/2014,13,3
4004,2014-10-10,739/2014,13,3
10554,2014-11-28,739/2014,13,3
10683,2014-11-28,739/2014,13,3
13050,2014-12-18,733/2014,13,3
9414,2014-11-20,731/2014,13,3
4112,2014-10-13,730/2014,13,3
12709,2014-12-15,728/2014,13,3
2145,2014-09-26,724/2014,13,3
12784,2014-12-16,724/2014,13,3
110,2014-09-15,723/2014,13,3
4583,2014-10-15,715/2014,13,3
8375,2014-11-13,715/2014,13,3
3762,2014-10-09,714/2014,13,3
4858,2014-10-17,713/2014,13,3
12921,2014-12-17,711/2014,13,3
12360,2014-12-11,709/2014,13,3
173,2014-09-15,706/2014,13,3
3080,2014-10-03,706/2014,13,3
10946,2014-12-02,705/2014,13,3
12274,2014-12-11,705/2014,13,3
660,2014-09-18,702/2014,13,3
3299,2014-10-07,700/2013,13,3
5123,2014-10-20,700/2013,13,3
6558,2014-10-30,700/2013,13,3
9305,2014-11-19,699/2013,13,3
11001,2014-12-02,698/2013,13,3
4730,2014-10-16,697/2013,13,3
5682,2014-10-23,697/2013,13,3
10463,2014-11-27,695/2013,13,3
8186,2014-11-12,694/2013,13,3
1299,2014-09-23,688/2013,13,3
3059,2014-10-03,688/2013,13,3
7304,2014-11-05,687/2013,13,3
13091,2014-12-18,686/2013,13,3
3432,2014-10-07,685/2013,13,3
7348,2014-11-05,683/2013,13,3
3405,2014-10-07,681/2013,13,3
4875,2014-10-17,673/2013,13,3
3189,2014-10-06,671/2013,13,3
13049,2014-12-18,669/2013,13,3
6619,2014-10-30,667/2013,13,3
2157,2014-09-29,664/2013,13,3
343,2014-09-16,661/2013,13,3
3090,2014-10-06,654/2013,13,3
4185,2014-10-13,654/2013,13,3
11190,2014-12-03,651/2013,13,3
9823,2014-11-24,649/2013,13,3
9766,2014-11-24,646/2013,13,3
3640,2014-10-08,644/2013,13,3
6487,2014-10-30,643/2013,13,3
3819,2014-10-09,639/2013,13,3
6189,2014-10-28,639/2013,13,3
7743,2014-11-07,639/2013,13,3
10075,2014-11-25,638/2013,13,3
4084,2014-10-13,635/2013,13,3
4194,2014-10-13,631/2013,13,3
7740,2014-11-07,631/2013,13,3
1059,2014-09-22,630/2013,13,3
3055,2014-10-03,629/2013,13,3
4925,2014-10-17,627/2013,13,3
11867,2014-12-09,627/2013,13,3
10600,2014-11-28,623/2013,13,3
92,2014-09-15,622/2013,13,3
1570,2014-09-24,622/2013,13,3
7724,2014-11-07,622/2013,13,3
6412,2014-10-29,617/2013,13,3
8049,2014-11-11,617/2013,13,3
5406,2014-10-22,612/2013,13,3
5441,2014-10-22,610/2013,13,3
2403,2014-09-30,607/2013,13,3
11261,2014-12-04,605/2013,13,3
8351,2014-11-12,597/2013,13,3
10369,2014-11-27,597/2013,13,3
3631,2014-10-08,596/2013,13,3
322,2014-09-16,595/2013,13,3
4046,2014-10-13,590/2013,13,3
11334,2014-12-04,590/2013,13,3
7283,2014-11-05,587/2013,13,3
9270,2014-11-19,586/2013,13,3
6776,2014-10-31,585/2013,13,3
11238,2014-12-03,585/2013,13,3
10836,2014-12-01,583/2013,13,3
462,2014-09-17,581/2013,13,3
10011,2014-11-25,580/2013,13,3
11983,2014-12-09,580/2013,13,3
3536,2014-10-08,579/2013,13,3
2290,2014-09-29,578/2013,13,3
12311,2014-12-11,576/2013,13,3
5244,2014-10-21,575/2013,13,3
5859,2014-10-24,575/2013,13,3
689,2014-09-18,573/2013,13,3
7390,2014-11-05,573/2013,13,3
3245,2014-10-06,572/2013,13,3
5023,2014-10-20,568/2013,13,3
7901,2014-11-10,568/2013,13,3
4696,2014-10-16,567/2013,13,3
8428,2014-11-13,563/2013,13,3
4753,2014-10-16,559/2013,13,3
37,2014-09-12,557/2013,13,3
334,2014-09-16,556/2013,13,3
3610,2014-10-08,555/2013,13,3
4731,2014-10-16,553/2013,13,3
4506,2014-10-15,551/2013,13,3
2352,2014-09-30,550/2013,13,3
6299,2014-10-29,549/2013,13,3
3490,2014-10-08,545/2013,13,3
12076,2014-12-10,543/2013,13,3
8714,2014-11-14,541/2013,13,3
10100,2014-11-25,536/2013,13,3
111,2014-09-15,533/2013,13,3
1834,2014-09-25,533/2013,13,3
5641,2014-10-23,531/2013,13,3
12896,2014-12-17,529/2013,13,3
3948,2014-10-10,527/2013,13,3
4023,2014-10-10,524/2013,13,3
1415,2014-09-23,522/2013,13,3
2881,2014-10-02,521/2013,13,3
2595,2014-10-01,519/2013,13,3
9993,2014-11-25,518/2013,13,3
2069,2014-09-26,517/2013,13,3
9096,2014-11-18,517/2013,13,3
11377,2014-12-04,517/2013,13,3
12618,2014-12-15,515/2013,13,3
10030,2014-11-25,505/2012,13,3
8970,2014-11-17,503/2012,13,3
3045,2014-10-03,493/2012,13,3
2303,2014-09-29,486/2012,13,3
11810,2014-12-08,484/2012,13,3
8467,2014-11-13,483/2012,13,3
8620,2014-11-14,481/2012,13,3
4439,2014-10-15,474/2012,13,3
7242,2014-11-05,471/2012,13,3
11796,2014-12-08,464/2012,13,3
10240,2014-11-26,462/2012,13,3
9630,2014-11-21,457/2012,13,3
10897,2014-12-02,455/2012,13,3
3797,2014-10-09,449/2012,13,3
1429,2014-09-23,447/2012,13,3
3319,2014-10-07,446/2012,13,3
5221,2014-10-21,422/2012,13,3
2287,2014-09-29,419/2012,13,3
10669,2014-11-28,418/2012,13,3
12258,2014-12-11,418/2012,13,3
1709,2014-09-24,415/2012,13,3
9618,2014-11-21,415/2012,13,3
11065,2014-12-02,414/2012,13,3
9622,2014-11-21,413/2012,13,3
4476,2014-10-15,410/2012,13,3
6166,2014-10-28,409/2012,13,3
6389,2014-10-29,408/2012,13,3
9095,2014-11-18,407/2012,13,3
382,2014-09-16,405/2012,13,3
11924,2014-12-09,405/2012,13,3
9036,2014-11-18,397/2012,13,3
10929,2014-12-02,393/2012,13,3
3361,2014-10-07,387/2012,13,3
5360,2014-10-22,383/2012,13,3
995,2014-09-22,381/2012,13,3
8380,2014-11-13,364/2012,13,3
6444,2014-10-29,359/2012,13,3
12731,2014-12-16,349/2012,13,3
2012,2014-09-26,348/2012,13,3
10436,2014-11-27,345/2012,13,3
11841,2014-12-09,340/2012,13,3
3071,2014-10-03,339/2012,13,3
8544,2014-11-13,336/2012,13,3
12366,2014-12-11,329/2012,13,3
10003,2014-11-25,325/2012,13,3
2577,2014-10-01,317/2012,13,3
9817,2014-11-24,315/2012,13,3
10297,2014-11-26,313/2012,13,3
4480,2014-10-15,307/2012,13,3
7958,2014-11-10,304/2012,13,3
9554,2014-11-20,302/2012,13,3
12738,2014-12-16,292/2012,13,3
2305,2014-09-29,291/2012,13,3
9985,2014-11-25,290/2012,13,3
465,2014-09-17,288/2012,13,3
8547,2014-11-13,287/2012,13,3
7617,2014-11-07,285/2012,13,3
84,2014-09-15,283/2012,13,3
3179,2014-10-06,282/2012,13,3
865,2014-09-19,278/2012,13,3
8669,2014-11-14,274/2012,13,3
6678,2014-10-31,262/2011,13,3
8814,2014-11-17,261/2011,13,3
12201,2014-12-11,261/2011,13,3
1389,2014-09-23,259/2011,13,3
230,2014-09-16,257/2011,13,3
8149,2014-11-11,254/2011,13,3
9469,2014-11-20,250/2011,13,3
1848,2014-09-25,246/2011,13,3
12637,2014-12-15,246/2011,13,3
3036,2014-10-03,243/2011,13,3
13155,2014-12-18,242/2011,13,3
6861,2014-11-03,241/2011,13,3
10072,2014-11-25,240/2011,13,3
11717,2014-12-08,240/2011,13,3
12695,2014-12-15,240/2011,13,3
5032,2014-10-20,239/2011,13,3
10132,2014-11-26,238/2011,13,3
2329,2014-09-29,237/2011,13,3
10788,2014-12-01,237/2011,13,3
8256,2014-11-12,236/2011,13,3
12983,2014-12-17,236/2011,13,3
5412,2014-10-22,234/2011,13,3
6256,2014-10-28,231/2011,13,3
2876,2014-10-02,230/2011,13,3
6183,2014-10-28,230/2011,13,3
1185,2014-09-23,227/2011,13,3
700,2014-09-18,226/2011,13,3
1124,2014-09-22,226/2011,13,3
8126,2014-11-11,225/2011,13,3
9263,2014-11-19,212/2011,13,3
9951,2014-11-25,211/2011,13,3
1862,2014-09-25,210/2011,13,3
12910,2014-12-17,209/2011,13,3
6194,2014-10-28,207/2011,13,3
7262,2014-11-05,207/2011,13,3
9277,2014-11-19,207/2011,13,3
11757,2014-12-08,206/2011,13,3
5968,2014-10-27,199/2011,13,3
606,2014-09-17,198/2011,13,3
9389,2014-11-20,193/2011,13,3
3546,2014-10-08,192/2011,13,3
4804,2014-10-17,191/2011,13,3
10407,2014-11-27,189/2011,13,3
9239,2014-11-19,185/2011,13,3
899,2014-09-19,183/2011,13,3
4035,2014-10-13,182/2011,13,3
2184,2014-09-29,181/2011,13,3
2954,2014-10-03,181/2011,13,3
510,2014-09-17,177/2011,13,3
2962,2014-10-03,177/2011,13,3
9607,2014-11-21,176/2011,13,3
6276,2014-10-28,175/2011,13,3
8340,2014-11-12,175/2011,13,3
3969,2014-10-10,174/2011,13,3
4449,2014-10-15,173/2011,13,3
5100,2014-10-20,172/2011,13,3
8869,2014-11-17,171/2011,13,3
12803,2014-12-16,164/2011,13,3
4267,2014-10-14,162/2011,13,3
83,2014-09-15,161/2011,13,3
12316,2014-12-11,159/2011,13,3
5238,2014-10-21,157/2011,13,3
6690,2014-10-31,157/2011,13,3
11478,2014-12-05,157/2011,13,3
11091,2014-12-03,156/2011,13,3
675,2014-09-18,154/2011,13,3
11698,2014-12-08,145/2011,13,3
8628,2014-11-14,144/2011,13,3
11586,2014-12-05,141/2011,13,3
10915,2014-12-02,138/2011,13,3
8732,2014-11-14,136/2011,13,3
9281,2014-11-19,135/2011,13,3
11466,2014-12-05,135/2011,13,3
5866,2014-10-24,133/2011,13,3
8346,2014-11-12,133/2011,13,3
13129,2014-12-18,132/2011,13,3
4977,2014-10-20,130/2011,13,3
1649,2014-09-24,129/2011,13,3
6848,2014-10-31,129/2011,13,3
12869,2014-12-16,125/2011,13,3
2076,2014-09-26,876/2014,13,2
2438,2014-09-30,873/2014,13,2
4329,2014-10-14,873/2014,13,2
12819,2014-12-16,873/2014,13,2
2125,2014-09-26,871/2014,13,2
8787,2014-11-14,871/2014,13,2
5944,2014-10-27,869/2014,13,2
7383,2014-11-05,867/2014,13,2
5832,2014-10-24,865/2014,13,2
8930,2014-11-17,862/2014,13,2
2627,2014-10-01,861/2014,13,2
2695,2014-10-01,861/2014,13,2
4997,2014-10-20,861/2014,13,2
6227,2014-10-28,859/2014,13,2
10963,2014-12-02,856/2014,13,2
8210,2014-11-12,855/2014,13,2
4249,2014-10-14,853/2014,13,2
11950,2014-12-09,851/2014,13,2
4824,2014-10-17,846/2014,13,2
6679,2014-10-31,846/2014,13,2
9035,2014-11-18,846/2014,13,2
6087,2014-10-27,845/2014,13,2
2199,2014-09-29,843/2014,13,2
7261,2014-11-05,843/2014,13,2
4379,2014-10-14,842/2014,13,2
7893,2014-11-10,839/2014,13,2
1091,2014-09-22,836/2014,13,2
5990,2014-10-27,834/2014,13,2
873,2014-09-19,827/2014,13,2
7896,2014-11-10,823/2014,13,2
12238,2014-12-11,818/2014,13,2
11523,2014-12-05,811/2014,13,2
7652,2014-11-07,805/2014,13,2
11356,2014-12-04,805/2014,13,2
731,2014-09-18,804/2014,13,2
1946,2014-09-25,802/2014,13,2
3778,2014-10-09,799/2014,13,2
2554,2014-10-01,795/2014,13,2
1165,2014-09-22,793/2014,13,2
786,2014-09-18,792/2014,13,2
4154,2014-10-13,790/2014,13,2
2215,2014-09-29,789/2014,13,2
4215,2014-10-14,789/2014,13,2
7465,2014-11-06,787/2014,13,2
4406,2014-10-15,786/2014,13,2
1580,2014-09-24,785/2014,13,2
3049,2014-10-03,783/2014,13,2
11445,2014-12-04,780/2014,13,2
7236,2014-11-05,771/2014,13,2
1938,2014-09-25,770/2014,13,2
9721,2014-11-21,768/2014,13,2
2126,2014-09-26,764/2014,13,2
3628,2014-10-08,763/2014,13,2
1408,2014-09-23,761/2014,13,2
2696,2014-10-01,761/2014,13,2
7247,2014-11-05,760/2014,13,2
9098,2014-11-18,759/2014,13,2
5108,2014-10-20,758/2014,13,2
10695,2014-12-01,758/2014,13,2
220,2014-09-15,757/2014,13,2
11774,2014-12-08,755/2014,13,2
7894,2014-11-10,751/2014,13,2
8827,2014-11-17,749/2014,13,2
11211,2014-12-03,749/2014,13,2
205,2014-09-15,748/2014,13,2
1708,2014-09-24,745/2014,13,2
9018,2014-11-18,741/2014,13,2
990,2014-09-22,739/2014,13,2
2526,2014-10-01,736/2014,13,2
2308,2014-09-29,733/2014,13,2
10658,2014-11-28,727/2014,13,2
12516,2014-12-12,727/2014,13,2
10708,2014-12-01,723/2014,13,2
11957,2014-12-09,723/2014,13,2
435,2014-09-17,721/2014,13,2
6125,2014-10-28,721/2014,13,2
6757,2014-10-31,721/2014,13,2
929,2014-09-19,717/2014,13,2
9804,2014-11-24,715/2014,13,2
11688,2014-12-08,712/2014,13,2
7964,2014-11-10,711/2014,13,2
2377,2014-09-30,708/2014,13,2
4940,2014-10-17,707/2014,13,2
6962,2014-11-03,703/2014,13,2
6556,2014-10-30,702/2014,13,2
11150,2014-12-03,702/2014,13,2
8614,2014-11-14,698/2013,13,2
4845,2014-10-17,693/2013,13,2
8842,2014-11-17,691/2013,13,2
4302,2014-10-14,685/2013,13,2
3878,2014-10-10,683/2013,13,2
11270,2014-12-04,683/2013,13,2
9753,2014-11-24,682/2013,13,2
9843,2014-11-24,681/2013,13,2
1305,2014-09-23,680/2013,13,2
143,2014-09-15,678/2013,13,2
754,2014-09-18,678/2013,13,2
17,2014-09-12,677/2013,13,2
1307,2014-09-23,675/2013,13,2
3459,2014-10-07,675/2013,13,2
2990,2014-10-03,673/2013,13,2
6196,2014-10-28,669/2013,13,2
1042,2014-09-22,666/2013,13,2
8659,2014-11-14,662/2013,13,2
7704,2014-11-07,661/2013,13,2
6781,2014-10-31,657/2013,13,2
5452,2014-10-22,656/2013,13,2
3668,2014-10-09,654/2013,13,2
1755,2014-09-24,653/2013,13,2
189,2014-09-15,651/2013,13,2
11226,2014-12-03,649/2013,13,2
6483,2014-10-30,648/2013,13,2
5493,2014-10-22,644/2013,13,2
3720,2014-10-09,642/2013,13,2
3226,2014-10-06,641/2013,13,2
10244,2014-11-26,641/2013,13,2
4389,2014-10-14,640/2013,13,2
3944,2014-10-10,634/2013,13,2
4010,2014-10-10,632/2013,13,2
6169,2014-10-28,627/2013,13,2
8163,2014-11-11,626/2013,13,2
643,2014-09-18,625/2013,13,2
6280,2014-10-28,621/2013,13,2
306,2014-09-16,618/2013,13,2
1648,2014-09-24,612/2013,13,2
4108,2014-10-13,607/2013,13,2
7499,2014-11-06,606/2013,13,2
4213,2014-10-13,605/2013,13,2
7235,2014-11-05,602/2013,13,2
11439,2014-12-04,602/2013,13,2
7093,2014-11-04,600/2013,13,2
11250,2014-12-03,597/2013,13,2
11996,2014-12-09,594/2013,13,2
10705,2014-12-01,593/2013,13,2
7309,2014-11-05,592/2013,13,2
2785,2014-10-02,588/2013,13,2
863,2014-09-19,585/2013,13,2
2736,2014-10-02,585/2013,13,2
3611,2014-10-08,585/2013,13,2
3255,2014-10-06,583/2013,13,2
7154,2014-11-04,583/2013,13,2
4806,2014-10-17,582/2013,13,2
10913,2014-12-02,580/2013,13,2
13042,2014-12-18,579/2013,13,2
10449,2014-11-27,578/2013,13,2
11266,2014-12-04,571/2013,13,2
5928,2014-10-27,570/2013,13,2
4970,2014-10-20,568/2013,13,2
13103,2014-12-18,566/2013,13,2
6249,2014-10-28,564/2013,13,2
78,2014-09-15,563/2013,13,2
1611,2014-09-24,563/2013,13,2
13086,2014-12-18,563/2013,13,2
8200,2014-11-12,561/2013,13,2
140,2014-09-15,558/2013,13,2
2045,2014-09-26,557/2013,13,2
6279,2014-10-28,556/2013,13,2
11735,2014-12-08,551/2013,13,2
12353,2014-12-11,550/2013,13,2
7453,2014-11-06,549/2013,13,2
2395,2014-09-30,547/2013,13,2
5631,2014-10-23,546/2013,13,2
12676,2014-12-15,546/2013,13,2
6901,2014-11-03,545/2013,13,2
3736,2014-10-09,539/2013,13,2
2118,2014-09-26,536/2013,13,2
7043,2014-11-03,536/2013,13,2
10753,2014-12-01,534/2013,13,2
5544,2014-10-23,532/2013,13,2
10520,2014-11-28,529/2013,13,2
4923,2014-10-17,528/2013,13,2
10822,2014-12-01,528/2013,13,2
13105,2014-12-18,526/2013,13,2
10879,2014-12-02,525/2013,13,2
8357,2014-11-12,524/2013,13,2
4454,2014-10-15,523/2013,13,2
8901,2014-11-17,522/2013,13,2
2915,2014-10-03,520/2013,13,2
1661,2014-09-24,519/2013,13,2
5258,2014-10-21,515/2013,13,2
8052,2014-11-11,508/2012,13,2
5539,2014-10-23,501/2012,13,2
8487,2014-11-13,499/2012,13,2
6601,2014-10-30,498/2012,13,2
6433,2014-10-29,493/2012,13,2
7040,2014-11-03,488/2012,13,2
1622,2014-09-24,482/2012,13,2
8828,2014-11-17,479/2012,13,2
12517,2014-12-12,477/2012,13,2
2581,2014-10-01,469/2012,13,2
9449,2014-11-20,467/2012,13,2
1625,2014-09-24,465/2012,13,2
842,2014-09-19,462/2012,13,2
44,2014-09-15,461/2012,13,2
12505,2014-12-12,457/2012,13,2
7836,2014-11-10,449/2012,13,2
13192,2014-12-18,449/2012,13,2
10190,2014-11-26,444/2012,13,2
2586,2014-10-01,441/2012,13,2
4039,2014-10-13,437/2012,13,2
1615,2014-09-24,435/2012,13,2
560,2014-09-17,432/2012,13,2
6473,2014-10-29,432/2012,13,2
5790,2014-10-24,430/2012,13,2
11730,2014-12-08,427/2012,13,2
2452,2014-09-30,426/2012,13,2
7731,2014-11-07,424/2012,13,2
8751,2014-11-14,424/2012,13,2
3471,2014-10-08,419/2012,13,2
1031,2014-09-22,417/2012,13,2
9087,2014-11-18,413/2012,13,2
10142,2014-11-26,405/2012,13,2
11483,2014-12-05,403/2012,13,2
